Feature_Label,RT,m/z,CAM_log2FC_recomputed,CAM_p_recomputed,ILO_log2FC_recomputed,ILO_p_recomputed,CAM_FDR_BH,ILO_FDR_BH
"9.56 min | (1RS,2RS)-Guaiacylglycerol 1-glucoside",9.56,375.12758,3.921981685521706,1.1890024898785473e-07,1.7446754384563092,0.1424800732911528,0.00012625758652075908,0.2932414027050403
9.57 min | PANTOTHENIC ACID,9.57,218.10223,-2.608772325006472,0.0067817978985986,0.0081202726419923,0.9823718416971426,0.04356122278123101,0.9852254999155802
9.58 min | Pavetannin D1,9.58,719.14851,-2.692684284764084,0.0032019342723339,1.986554086444224,0.0334300700070147,0.02647827083888093,0.15390265954217572
9.58 min | 2-[[(1R)-2-[Bis(carboxymethyl)amino]cyclohexyl]-[(2S)-2-[bis(carboxymethyl)amino]-3-(4-isothiocyanatophenyl)propyl]amino]acetic acid,9.58,629.173,,0.3910022189557705,1.7654761371516636,0.2748296786835779,0.5172165367604589,0.42421502576781045
9.63 min | 3-Methylellagic acid 2-(4-galactosylglucoside),9.63,653.13395,1.9587477327913945,0.0784971466391402,-1.3511591292901488,0.0708030724859494,0.22285568524111374,0.202022816328711
9.64 min | [Gallocatechin(4alpha->8)]2catechin,9.64,897.18856,16.432125904235168,0.0057123658496534,-4.106199403831925,0.1795481282515391,0.03882308378024907,0.327704848444713
9.64 min | Erythronic acid.mol,9.64,135.02919,-0.5488932460136344,0.3910022189557705,2.914774194684352,0.1395976938106102,0.5172165367604589,0.2894660888174966
"9.66 min | Propanoic acid, 3-((((2-(1,1-dimethylethyl)-5-methoxy-6-benzothiazolyl)amino)thioxomethyl)thio)-",9.66,383.05887,0.8181119783614786,0.2243436813974615,-0.6734839571009591,0.0615305289728494,0.39019977834999287,0.18754134906561667
"9.67 min | 3-Methoxy-4,5-methylenedioxybenzoic acid",9.67,195.02952,3.2198138772346714,0.0447768244885511,1.944680839622298,0.1321926824663582,0.16761072128503376,0.27999707743257773
9.7 min | Leucodelphinidin 3-[galactosyl-(1->4)-glucoside],9.7,645.16755,1.1798210375848124,0.0856270376935442,1.3098726562950451,0.1494894137970108,0.23379138497598423,0.30093042867597314
9.71 min | Epicatechin-(4beta->8)-gallocatechin,9.71,593.12627,,0.182220810754354,1.220056516518493,0.1465722939524452,0.35844457727148515,0.29723397642926114
9.74 min | Gentisic acid,9.74,153.01906,0.6191175836014814,0.631847518564033,,0.0002781941131725,0.7223356151795775,0.018220122051802776
9.77 min | Furaneol 4-(6-malonylglucoside),9.77,375.09258,-0.0382973369590375,0.8921513289422036,0.883613844940818,0.2597085522324181,0.922892123797141,0.4084937478735415
9.78 min | VANILLIC ACID,9.78,167.03472,0.943196036846143,0.0922885691430043,0.7511590108380476,0.3342987568936955,0.2446267063080402,0.4739903318995826
9.79 min | Quercetin 3-(4''-acetylrhamnoside) 7-rhamnoside,9.79,635.16231,13.6389449308085,0.037811806718,3.499772759625913,0.0341261233025119,0.1487695301354929,0.15390265954217572
9.8 min | Gallocatechin-(4alpha->8)-gallocatechin-(4alpha->8)-gallocatechin,9.8,913.18206,17.70853160024308,0.0441484136932868,-3.89616418901546,0.3313327620386787,0.1665818560394237,0.4724309723039861
9.8 min | Gallocatechin-(4alpha->8)-gallocatechin-(4alpha->8)-gallocatechin,9.8,949.15821,13.083396220385138,0.0328794813646533,-2.68805599368526,0.3313327620386788,0.13276773030580763,0.4724309723039861
9.83 min | Hesperetin 7-glucoside,9.83,499.10374,,0.0001547727627323,-0.3259589425584878,0.57566905475504,0.0047498041185179175,0.7004396164023879
9.83 min | Stearic acid,9.83,283.2648,1.814696897398772,0.0829799599304284,3.2308739970743248,0.0382553258790336,0.2295579341210479,0.15520962005244562
9.85 min | L-Ascorbic acid 2-glucoside,9.85,373.05435,,0.0024258108237933,,0.0507467235902027,0.02203976807670097,0.171840885069437
9.85 min | epigallocatechin,9.85,305.06634,11.680237727033084,0.0117605350139102,1.933589388760819,1.8159841764852216e-06,0.06522609981610436,0.0012539370738630456
9.86 min | Ichangin 4-glucoside,9.86,649.25437,,0.3910022189557705,-1.0020803104410472,0.4689014110281567,0.5172165367604589,0.6040604931248921
9.86 min | Caffeic Acid,9.86,179.0349,10.150740673155154,0.0090806869070091,,0.2112912180379779,0.05428756977740073,0.3615776606077416
9.86 min | Fertaric acid,9.86,325.05448,,0.268962023043988,-1.383971301198477,0.1533826260320838,0.43905030002807016,0.3052181650580803
"9.86 min | 3,4,5-Trimethoxycinnamic acid",9.86,237.07664,7.674237545501938,0.0121058314564837,-4.68805599368526,0.1679997452033067,0.06657913989344624,0.3217295316638162
9.87 min | Lucuminic acid,9.87,445.13368,,0.3910022189557705,,0.040465847355453,0.5172165367604589,0.15663884873477749
9.9 min | Palmitic acid,9.9,255.23342,4.295345022109827,0.4436572203897553,7.506817145698036,0.0554010040255653,0.5646291404376629,0.17959809051480205
9.92 min | Geniposidic acid,9.92,373.11334,0.5132675294444982,0.428616307432409,1.8860670162296824,0.0108523139270615,0.549599926243414,0.10554257417797133
9.93 min | Ethylvanillin glucoside,9.93,327.10774,3.2494155951029944,0.2019710845687008,5.575507627438057,0.0359770114312603,0.36508124056201025,0.15390265954217572
10.01 min | Xanthurenate-8-O-beta-D-glucoside,10.01,366.08156,-9.134426320220928,0.0612012702185474,-4.620056421253138,0.000107095292088,0.20366194187188608,0.009859906558235201
10.03 min | (E)-Resveratrol 3-glucoside 4'-sulfate,10.03,505.05827,-9.37937836707126,0.1888072709517871,0.4037004654219732,0.7253423119537951,0.35844457727148515,0.8110912816260656
10.04 min | Hamamelitannin,10.04,483.07521,-1.689823018229708,0.4084834670348002,,0.048130461139876,0.5326139727964871,0.16816845311326875
10.06 min | Epicatechin-(4beta->8)-gallocatechin,10.06,593.13036,8.417377943130788,5.11390624285979e-07,-0.2186652670873567,0.7587857919499612,0.00023541015071297901,0.8343639482105815
"10.07 min | Quercetin 4',7-diglucoside",10.07,661.11846,7.381202122848142,1.2267838549940151e-05,1.1951890783812027,0.2092764715490481,0.0013818077525616296,0.3598677864997631
10.08 min | Homovanillic acid sulfate,10.08,261.00696,6.783929073136793,0.0038353335813751,2.164360439047585,0.0589541901078047,0.030116612386815872,0.1837789348098296
10.12 min | (R)-Pantothenic acid 4'-O-b-D-glucoside,10.12,380.15493,-1.7796226953847096,0.0217603727661744,0.2209533290986834,0.7291274823494983,0.09950687016585047,0.8133481850764598
10.13 min | Quercetin-3'-glucuronide,10.13,479.08307,8.321928094887362,0.1992548107854779,2.0559338948573718,0.1187691452763774,0.362875786850575,0.2621800409229853
10.15 min | Furaneol 4-(6-malonylglucoside),10.15,375.093,4.642261170219345,0.1949253276834796,2.611995459418172,0.2801747873481454,0.35844457727148515,0.4299126459197653
10.16 min | Fertaric acid,10.16,325.05508,0.8408014051507462,0.7139837308469703,6.005624549193878,0.190554534835572,0.7884502362776318,0.3391183152163981
10.16 min | Caryoptosidic acid,10.16,391.12469,2.904303795405688,0.1106114465139658,-0.3762881273653347,0.4156729305869742,0.2737534187021268,0.5519656895582802
10.22 min | Gentisic acid,10.22,153.01871,-1.1603795155105274,0.0872110514558149,-1.5059314532174657,0.0083705981894231,0.23661780365516774,0.09412025226186438
10.23 min | Chicoric acid,10.23,473.0725,,0.1936604831223712,0.3809940357518798,0.6406874580140349,0.35844457727148515,0.7509678872126778
10.24 min | 3-Carboxylic acid-picumast,10.24,469.15482,-4.871713489203582,0.0518270223234855,-0.603551545823697,0.2126119942898795,0.18542258504853232,0.3623828287082428
10.27 min | Dimethyl fukiic acid,10.27,299.07644,6.157921050950383,0.0148288811585085,0.3995928834556234,0.6672475255430651,0.0769875371424821,0.7711036257531154
"10.28 min | 4-Hydroxy-5-(3',4',5'-trihydroxyphenyl)-valeric acid-O-methyl-O-glucuronide",10.28,447.11285,-7.79806960732654,3.368299122418127e-05,0.9532012626320364,0.3459369447509682,0.0024253536441460307,0.48579804020487855
"10.28 min | 3,4-Dimethoxyphenyl ?-D-glucoside",10.28,315.10739,2.8461531569083296,0.0730262639929593,3.1075265297960684,0.0641031855875027,0.21641474372162403,0.19119284365221353
10.3 min | Phlorisobutyrophenone 2-glucoside,10.3,357.11791,-1.5121335163373204,0.072240947445767,4.212652929448419,0.0039107423352353,0.21585115529292104,0.06885443656394105
"10.4 min | 2,3-Diaminosalicylic acid",10.4,167.04708,1.225410262150523,0.1312627838110756,0.9519037321620464,0.3459551327908839,0.3046620242741099,0.48579804020487855
10.43 min | Geniposidic acid,10.43,409.09041,4.434402824145775,0.0052778411824356,-0.3284432995309648,0.7567888571806889,0.036626626497203836,0.8334333427165322
10.43 min | 3-[[(2S)-3-(4-Phenylphenyl)-2-(phosphonomethylamino)propanoyl]amino]propanoic acid,10.43,441.10161,,0.1816956746823474,1.9807689095797965,0.1112952005034771,0.35844457727148515,0.253101461935483
10.45 min | Ferulic acid,10.45,193.05051,1.4507831605637864,0.3662740749842661,-0.5908873346782616,0.850927116580883,0.5172165367604589,0.9060372767912102
"10.46 min | 1-[(4-Amino-3-methylphenyl)methyl]-5-(2,2-diphenylacetyl)-6,7-dihydro-4H-imidazo[4,5-c]pyridine-6-carboxylic acid",10.46,479.20983,-7.820178962415188,0.0793716311939572,-2.634711444135626,0.0924549480207995,0.2246083857802605,0.2288177118579285
10.47 min | (-)-epicatechin-3'-O-glucuronide,10.47,451.12348,1.5147806802074464,0.2646046180272616,1.4265713772514323,0.0567039819412187,0.4334744691526077,0.1808503442513234
10.48 min | Geniposidic acid,10.48,373.11342,3.042040023678677,0.0110989435763678,1.9387580498621544,0.0829132266810842,0.06256180032230177,0.21934625979198336
10.49 min | 3-[7-[3-(4-Acetyl-3-hydroxy-2-propylphenoxy)-2-hydroxypropoxy]-4-oxo-8-propylchromen-2-yl]propanoic acid,10.49,525.21537,-6.531381460516312,0.3910022189557705,-5.4928652450726485,0.0175959739563768,0.5172165367604589,0.12590694318008477
10.5 min | Galactaric acid,10.5,209.02922,,0.3910022189557705,,0.0626047647993749,0.5172165367604589,0.1884023026627701
10.51 min | Stearic acid,10.51,283.26379,2.034100175979089,0.0593045426008474,,0.03958996793427,0.20295807392480136,0.15663884873477749
"10.53 min | Tetrahydro-2,5-furan-diacetic acid",10.53,187.06104,1.893084796083488,0.2623589766506893,-0.0229581777314128,0.9854194030388116,0.4307191060138895,0.9874495102867503
10.53 min | Quercetin 3-galactoside,10.53,463.0883,1.7472339296200332,0.3596675183707483,1.8731622104611656,0.1100536735286677,0.5172165367604589,0.2520466387115922
10.56 min | Kaempferol 3-sophorotrioside,10.56,807.17049,,0.52358888019759,-7.21093562376532,0.0008935296347909,0.6329965151471443,0.03335038988233061
10.64 min | Hamamelitannin,10.64,483.07563,,0.0176050977433821,0.9661729277392076,0.2340548014968784,0.08652185047548284,0.3812803457333395
10.64 min | (E)-Resveratrol 3-glucoside 4'-sulfate,10.64,505.05726,8.988684686772165,0.2432973205902678,-6.498959982823934,0.1927507126493026,0.4112528760528272,0.3403948007272211
"10.64 min | Benzoic acid, 2-[[3-(2-quinolinylmethoxy)phenyl]amino]-",10.64,405.10367,-1.6997641272065234,7.135125750660586e-05,1.0858822104286885,0.1056565146213577,0.0031945261980273736,0.24600642751554183
"10.65 min | 2-Hydroxy-3,4-Dimethoxybenzoic Acid",10.65,197.04479,-1.584269764995318,0.000883582959083,1.0618054110766455,0.1120159266222769,0.012029015509508571,0.25401312752933397
10.67 min | Gallocatechin-(4alpha->8)-gallocatechin-(4alpha->8)-gallocatechin,10.67,913.18133,11.051220464176152,0.0447851963462545,6.539158811108031,0.1731066800006785,0.16761072128503376,0.3234916442231895
10.7 min | Epicatechin-(4beta->8)-gallocatechin,10.7,593.13044,7.400061107938839,0.0151331864383347,2.267056674085877,2.131125486192753e-05,0.0776911913432722,0.00735771074108048
10.71 min | 2-trans-O-Feruloylglucaric acid,10.71,385.07601,0.1053058792500582,0.8300116655175744,2.0779853608065477,0.0947865152925989,0.8753659496349072,0.23045805918851955
10.73 min | 8-Hydroxyluteolin 4'-methyl ether 8-glucoside-3'-sulfate,10.73,593.0345,,9.724738837488888e-05,-0.5006511871548482,0.7035387955379077,0.0035341748248874085,0.7977120818273704
10.75 min | L-Malic acid.mol,10.75,133.0135,,0.5819168328861233,,0.6011718877237411,0.6801500637397465,0.7219290234317273
10.75 min | Chenodeoxycholic acid disulfate,10.75,551.19529,-5.66724240137942,0.0008971677027367,0.523937360343334,0.5069414534162893,0.012029015509508571,0.6387647328174229
10.82 min | Ethyl (S)-3-hydroxybutyrate glucoside,10.82,293.12363,0.4409901949553109,0.6802546424673812,0.7093817814313221,0.7208172049042965,0.7625374670573517,0.8086503330404821
10.85 min | [Gallocatechin(4alpha->8)]2catechin,10.85,897.18757,11.20636488378858,0.0003248065950872,2.4334138709878146,0.4258375790677867,0.007032119273664317,0.5615823177782592
10.87 min | [Gallocatechin(4alpha->8)]2catechin,10.87,933.16576,13.73497417472402,0.0003309831663926,-0.4438923619510289,0.8013103969607643,0.007032119273664317,0.8679291436884828
10.88 min | Palmitic Acid,10.88,255.23325,3.305044873033134,0.5239066016025966,,0.0329338443228127,0.6329965151471443,0.15390265954217572
10.89 min | Stearic acid,10.89,283.26456,0.2277733013459975,0.9438128939972562,3.562162631348018,0.075038139273541,0.9590916899265716,0.20892675471120992
10.9 min | Molludistin 2''-rhamnoside,10.9,597.14189,-3.67474644446032,0.0062183561730226,-8.311266061653663,0.0049186023729335,0.04089309464259148,0.07201894342915194
"10.94 min | (7,8-Dihydro-5-((E)-((a-(3-pyridyl)benzylidene)aminooxy)ethyl)-1-naphthyloxy)acetic acid",10.94,477.15957,6.321928094887363,0.3910022189557705,-1.2625932462613114,0.1923664500921797,0.5172165367604589,0.340374203074867
"10.95 min | (1RS,2RS)-Guaiacylglycerol 1-glucoside",10.95,375.13024,-0.8225232986064822,0.4997013572661347,-0.90934126609131,0.1823579306511609,0.6123226037129831,0.3296286678393367
"10.95 min | 4-Hydroxy-5-(3',4'-dihydroxyphenyl)-valeric acid-O-methyl-O-glucuronide",10.95,433.13399,-3.0055943501961457,0.0001448533542068,-0.2625789669092356,0.7768353578361299,0.004546420049081609,0.847400970909712
"10.95 min | 3-(4-Hydroxy-3-methoxyphenyl)-1,2-propanediol 2-O-(galloyl-glucoside)",10.95,547.12459,-4.969407079728627,3.5124600204866484e-05,-0.187553356080612,0.8281295608687893,0.0024253536441460307,0.8868916630099926
10.97 min | Caryoptosidic acid,10.97,391.12222,-10.830911279742782,0.0009894909353659,-2.221004934724236,0.0201377316747843,0.012536577814131264,0.1311929566872451
11.0 min | Cinnamtannin A2,11.0,576.12639,14.827044924115224,0.032585326947299,-14.611248983880545,0.0270107765221568,0.13235393092417622,0.14514351119493596
"11.04 min | Myricetin 3-(3'',4''-diacetylrhamnoside)",11.04,583.08665,-12.320095384861103,0.0444077408537739,-0.1848293089777347,0.6663727814114699,0.167103787790359,0.7707376977631826
"11.06 min | 4-Hydroxy-5-(3',4',5'-trihydroxyphenyl)-valeric acid-O-methyl-O-glucuronide",11.06,447.11293,-8.646344997915937,0.0305430905874354,-0.8096068557722121,0.158159388393643,0.12702694964975608,0.3111369164837906
11.07 min | Quinic acid,11.07,191.05498,,0.0591761317831117,-9.271417916899685,0.0458121813307474,0.20295807392480136,0.16605412708074058
11.07 min | Epicatechin-(4beta->8)-gallocatechin,11.07,593.13067,4.391432213973362,0.199699926145139,0.735525589540499,0.6525319165012217,0.362875786850575,0.7605677464472373
11.08 min | Caffeic Acid,11.08,179.0344,2.648669310181898,0.5582125601553456,,0.0282538413996105,0.659445291338351,0.14870934017385695
11.1 min | (S)-3-{4-[2-(5-Methyl-2-phenyl-oxazol-4-yl)-ethoxy]-phenyl}-2-propylamino-propionic acid,11.1,443.1746,-6.636624620543649,0.3910022189557705,1.4241057556054748,0.1757524235312989,0.5172165367604589,0.3257907340895621
11.11 min | Phlorisobutyrophenone 2-glucoside,11.11,357.11879,,0.2163971872935939,,0.2549283245460652,0.38151350847078547,0.40234973279784686
11.11 min | (-)-epicatechin-3'-O-glucuronide,11.11,451.12579,0.533314436267292,0.6407605068779836,4.409696034352566,0.0758432318238068,0.7295055729583638,0.21032028744714296
11.13 min | [Gallocatechin(4alpha->8)]2catechin,11.13,448.09088,5.69738150683375,0.0073168330426579,-8.346267476437054,0.1379306454457304,0.04572192955615638,0.28730350129796933
11.14 min | Caffeic acid 3-O-glucuronide,11.14,355.06591,-3.942632500795225,0.4187257417939943,9.33049913148353,0.0289488661673808,0.5404301396425291,0.15086182708359577
11.15 min | Glucocaffeic acid,11.15,341.08716,0.4790556716386658,0.6506341080338547,2.22659604808593,0.0208734788996957,0.7374207846763846,0.13252901796375463
11.15 min | Gallocatechin-(4alpha->8)-gallocatechin-(4alpha->8)-gallocatechin,11.15,913.1818,16.13195741214732,0.0816742083944875,-0.1180557615217122,0.9419857279035247,0.22740339071126459,0.962191043073053
11.18 min | Hamamelitannin,11.18,483.07497,,0.2232616190619599,-0.0063415268738267,0.9913762197284248,0.38914973861426505,0.9913762197284247
11.19 min | (E)-Resveratrol 3-glucoside 4'-sulfate,11.19,505.05577,8.445014845868423,0.1817434877390426,1.423472601528516,0.3461442951206376,0.35844457727148515,0.48579804020487855
11.19 min | Ethyl (S)-3-hydroxybutyrate glucoside,11.19,293.12319,11.573647187493322,0.0051569202555625,0.3644090790484892,0.8482029821581936,0.035968216529958644,0.9044805052717245
11.21 min | Cinnamtannin II,11.21,720.1549,0.7446903961760518,0.2283542080725504,-0.2042763618078442,0.8190963360373513,0.3934051560691381,0.8816617615491678
"11.22 min | 2,3-Butanediol glucoside",11.22,251.11291,1.3999306068886357,0.5095603164360275,-0.4162332681337804,0.5303281772051952,0.6205992626965642,0.6603996507848283
"11.23 min | 4-Hydroxy-5-(3',4'-dihydroxyphenyl)-valeric acid-O-methyl-O-glucuronide",11.23,433.13503,2.154826121198046,0.2724432499831883,-10.57553924683453,0.0179262717758437,0.4431615173460342,0.1264040121129468
11.24 min | Phenylpyruvic acid,11.24,163.0398,-0.1404337047329129,0.8779299045591673,-0.073638119769746,0.9331468983764424,0.910909991131638,0.9564996765123779
11.25 min | Isovitexin 2''-O-[4-hydroxy-(E)-cinnamoyl-(->6)-beta-D-glucopyranosyl] 4'-O-beta-D-glucopyranoside,11.25,901.2414,1.7218981460772644,0.542328614914898,-2.747095633349311,0.2322435805852752,0.6495713939266905,0.3791115659435757
11.26 min | 1-Hexanol arabinosylglucoside,11.26,395.18955,4.370739667195071,0.0257529118340259,-1.841660405757589,0.0099653324351659,0.11148831110592404,0.10270241860420976
11.26 min | Stearic acid,11.26,283.26476,,0.4176984208274786,,0.0284281432338148,0.5404301396425291,0.14870934017385695
11.28 min | 2-trans-O-Feruloylglucaric acid,11.28,385.07632,-0.6291134832905625,0.7505022828474566,12.829703537007488,0.025779548930106,0.8154552734951515,0.14183887279871069
"11.31 min | 1-(3,4-Dimethoxyphenyl)-1,2-ethanediol 1-O-b-D-glucoside",11.31,359.1355,,0.3910022189557705,,0.110465915079198,0.5172165367604589,0.25257190186154377
